"","Species","Gut_SubSection","Gut_SubSection.padjust","Species.padjust","Kingdom","Phylum","Class","Order","Family","Genus","F4_GI_1","F4_GI_2","F4_GI_3","F4_GI_4","F4_HG_1","F4_HG_2","F4_HG_3","F5_GI_1","F5_GI_2","F5_GI_3","F5_GI_4","F5_HG_1","F5_HG_2","F5_HG_3","F6_GI_1","F6_GI_3","F6_GI_4","F6_HG_1","F6_HG_2","F6_HG_3","F7_GI_2","F7_GI_3","F7_GI_4","F7_HG_1","F7_HG_2","F7_HG_3","F8_GI_1","F8_GI_2","F8_GI_3","F8_GI_4","F8_HG_1","F8_HG_2","F8_HG_3"
"Otu00264",0.212087406599495,2.03605723047365e-05,0.000187860213798368,0.443397236757857,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0253009205357413,0.0223625435843667,0.0346479480985121,0,0,0.0148329408825957,0.0331723313941455,0.0445118880945281,0.0535044923335179,0.0447362801022473,0,0,0,0,0,0,0,0,0,0.043602804430478,0.0494164660809598,0.0531286626412262,0,0,0,0.0214492552468059,0.0360633293559791,0.0340653608675008,0.0366141907114439
"Otu00265",0.403327687155,0.000892989482852448,0.00402310130186005,0.642027727909635,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenella",0,0,0,0,0.0204953363762286,0.0173213742180269,0.0173213742180269,0.0126494479745792,0,0.0173213742180269,0.0374253099064661,0.0525598986333421,0.0525598986333421,0.0586851922232543,0,0,0,0,0,0,0,0,0,0.0118324356673172,0.0209777155210342,0.0214492552468059,0.00774604415417324,0,0,0.0417254135699873,0.0793296309248448,0.0683173226756885,0.0774077405521277
"Otu00270",0.549448897818845,0.00461684769995225,0.0155090223707134,0.765584657536544,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidales_unclassified","Bacteroidales_unclassified",0,0,0,0,0.0200013335733905,0.0240855178070319,0.0178894980130789,0.0184401339561902,0,0,0.0126494479745792,0.0167339815117806,0.0194948234947316,0.0167339815117806,0,0,0,0,0,0,0,0,0.010954670250958,0.0349356044230547,0.0293299615832089,0.0264606007932277,0,0,0,0.0328692717306667,0.0832827791780064,0.0767565051247286,0.0590257935914777
"Otu00273",0.369297367117445,6.67913929131169e-06,0.000118511907425325,0.611372674749454,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0492133585199508,0.0519849353686748,0.0536914244047544,0,0,0.0118324356673172,0.0214492552468059,0.0379564451883143,0.0355039371888628,0.0412427473346677,0.0189748045654315,0,0.0209777155210342,0.0232399919966277,0.00894439117125142,0.0134168103898401,0,0,0,0.040754378260628,0.0374253099064661,0.0368865420026988,0,0,0,0.0148329408825957,0.0349356044230547,0.0309888263311719,0.0289868126124024
"Otu00274",0.0320095649789105,1.57948926741084e-06,6.69834174408407e-05,0.211644980234736,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenella",0,0,0,0,0.0313100670833175,0.0268360367115923,0.0337703044638153,0,0,0,0.0154925531290998,0.0349356044230547,0.0325633957875081,0.0279321120649178,0,0,0,0,0,0,0,0,0.0189748045654315,0.0400106743539889,0.05140356482412,0.049618744953486,0,0,0,0,0.0316280494375717,0.0325633957875081,0.0346479480985121
"Otu00278",0.686874220840897,7.10414967100704e-07,4.28003001933793e-05,0.827500692731259,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","uncultured",0,0,0,0,0.0228054852686513,0.0244973475791731,0.0306642247754937,0.0154925531290998,0,0.0232399919966277,0.0473463254575795,0.0615205041039171,0.0684639984064946,0.0713346025135545,0,0,0,0,0.0194948234947316,0.0260797658972776,0.0044721508622536,0,0,0.0337703044638153,0.0387395224619405,0.0376918113497806,0,0,0,0.0141426070706832,0.0260797658972776,0.0236665283589545,0.0395071117091088
"Otu00280",0.333716311227822,0.00866507968395669,0.0251942652995716,0.577329218424133,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidales_unclassified","Bacteroidales_unclassified",0,0,0,0,0.0579980168476094,0.0422025726360924,0.0456228422534398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010954670250958,0.0553455174683595,0.0525598986333421,0.0521772912016182,0,0,0,0,0.0178894980130789,0.0118324356673172,0.0141426070706832
"Otu00284",0.577284759147844,5.1795434691592e-06,0.00010995037596192,0.779636787515025,"Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified",0,0,0,0,0.0384802639050308,0.0316280494375717,0.0438318384264956,0,0.0044721508622536,0.010954670250958,0.0154925531290998,0.0244973475791731,0.0296691465086627,0.0253009205357413,0.0204953363762286,0,0.0148329408825957,0.0483924320662007,0.0260797658972776,0.0376918113497806,0,0,0,0.0244973475791731,0.0194948234947316,0.0256932919481349,0,0,0,0.0260797658972776,0.0703431306768356,0.0728655603894852,0.0538777103935892
"Otu00289",0.154499195377083,0.00805013138037208,0.0240115987724891,0.364736374567863,"Bacteria","Cyanobacteria","Melainabacteria","Gastranaerophilales","Gastranaerophilales_fa","Gastranaerophilales_ge",0,0,0,0,0.0360633293559791,0.0293299615832089,0.05002085680577,0,0,0,0,0,0,0,0.0118324356673172,0,0,0,0.0161252143073659,0.0148329408825957,0,0,0.0118324356673172,0.0675791987689506,0.0760997410666006,0.0678754056256757,0,0,0,0.00894439117125142,0.0161252143073659,0.0154925531290998,0.0194948234947316
"Otu00290",0.70454456854959,0.00506134856522202,0.0167581493164289,0.829860795247732,"Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified",0,0,0,0,0.0690476050675747,0.0624906438766066,0.0585141515112735,0,0,0,0,0,0,0,0,0,0,0,0.00894439117125142,0.00774604415417324,0,0,0,0.0300045018234769,0.0272062971645802,0,0,0,0,0,0.0464925477262967,0.0458418111403331,0.0279321120649178
"Otu00300",0.851426796263596,2.17477981127688e-05,0.000198019424921527,0.878803168024544,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_unclassified",0,0,0,0,0.0228054852686513,0.0209777155210342,0.0209777155210342,0,0,0.0184401339561902,0.0366141907114439,0.0610296810882961,0.0557064506147085,0.0642313832885783,0.0173213742180269,0,0.0100001666741671,0.0214492552468059,0.0141426070706832,0.0244973475791731,0,0,0,0.0422025726360924,0.046276649381921,0.0591953627638885,0,0,0,0.0126494479745792,0.0240855178070319,0.0204953363762286,0.0240855178070319
"Otu00301",0.116423198879643,1.59521259437742e-05,0.000166217245372241,0.311061210906228,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_vadinBB60_group","Clostridiales_vadinBB60_group_ge",0,0,0,0,0.0244973475791731,0.0219106553910847,0.0275715906579882,0.0200013335733905,0,0,0.0134168103898401,0.0214492552468059,0.0228054852686513,0.0173213742180269,0,0,0,0.0126494479745792,0.0260797658972776,0.0366141907114439,0,0,0.0118324356673172,0.0677274631389327,0.0651613852024104,0.0713346025135545,0,0,0,0.0214492552468059,0.0445118880945281,0.0456228422534398,0.0352209152714569
"Otu00303",0.742936839593111,0.0179266561235705,0.0447842817238657,0.851179293043762,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenella",0,0,0,0,0.0209777155210342,0.0244973475791731,0.0286395571091107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240855178070319,0.0286395571091107,0.0279321120649178,0,0,0,0.0402600988152693,0.0713346025135545,0.0666827324361915,0.0768871899878212
"Otu00304",0.0693811532780997,2.99547313765119e-06,9.01246700545488e-05,0.231940860234034,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenella",0,0,0,0,0.0382192502166353,0.0325633957875081,0.0352209152714569,0,0,0.0044721508622536,0.0173213742180269,0.0272062971645802,0.0293299615832089,0.0296691465086627,0,0,0,0,0,0,0,0,0.0100001666741671,0.0405079907960005,0.032254623442895,0.0368865420026988,0,0,0,0.0214492552468059,0.0414847808111334,0.0467074509873697,0.0460597419612265
"Otu00310",0.0475568556797414,0.0017670473584647,0.00706818943385878,0.211644980234736,"Bacteria","Tenericutes","Mollicutes","DMI","DMI_fa","DMI_ge",0,0,0,0,0.0282880438419201,0.0189748045654315,0.0313100670833175,0,0,0,0.010954670250958,0.0141426070706832,0.0236665283589545,0.0184401339561902,0,0,0,0,0,0,0,0,0,0.0832827791780064,0.0760997410666006,0.0855443324724472,0,0,0,0,0.0328692717306667,0.0331723313941455,0.0228054852686513
"Otu00316",0.224305562580508,2.03032389210582e-05,0.000187860213798368,0.456032224492566,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenella",0,0,0,0,0.0275715906579882,0.0214492552468059,0.0264606007932277,0,0,0.0184401339561902,0.0272062971645802,0.0460597419612265,0.0475573820604094,0.0431410981008142,0,0,0,0,0,0,0,0,0,0.0405079907960005,0.0467074509873697,0.0445118880945281,0,0,0,0.0313100670833175,0.0395071117091088,0.0368865420026988,0.0426744092675496
"Otu00317",0.108032957126189,0.00123158318938214,0.00533818079810949,0.297537051047937,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_unclassified",0.0178894980130789,0.0376918113497806,0.0282880438419201,0.0357847244850008,0.0244973475791731,0.0214492552468059,0,0,0.0279321120649178,0.0557064506147085,0.0440596848942229,0.0134168103898401,0,0,0,0,0,0,0,0,0,0.0680230283294233,0.0454028202812892,0.0178894980130789,0,0,0,0,0.0834033226133123,0.0646980459694235,0.0161252143073659,0.0244973475791731,0.0141426070706832
"Otu00318",0.154960251622763,1.09167191602752e-05,0.000142535276583215,0.364736374567863,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0296691465086627,0.0309888263311719,0.053316907384196,0.0189748045654315,0,0.0209777155210342,0.0289868126124024,0.0546165254021509,0.048804615905435,0.0438318384264956,0,0,0,0,0,0,0,0,0,0.046276649381921,0.0454028202812892,0.0440596848942229,0,0,0,0.0289868126124024,0.0417254135699873,0.0426744092675496,0.040754378260628
"Otu00322",0.0642902887890941,5.64579517509684e-06,0.00010995037596192,0.224691312333602,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenella",0,0,0,0,0.0392529130545519,0.0343578873863,0.0366141907114439,0,0,0.0148329408825957,0.0228054852686513,0.0417254135699873,0.0490094119674804,0.0409992883336807,0,0,0,0,0,0,0,0,0,0.0154925531290998,0.0325633957875081,0.0309888263311719,0,0,0,0.0200013335733905,0.0460597419612265,0.043602804430478,0.0477675089383799
"Otu00323",0.0806251096084158,0.000473960173351398,0.00234805661459744,0.254760620315177,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_unclassified",0,0,0,0,0.0325633957875081,0.0371569006730606,0.0469213728378925,0,0,0.0126494479745792,0.0282880438419201,0.0573026388566411,0.0521772912016182,0.0567755412213803,0,0,0,0,0,0,0,0,0,0,0.00774604415417324,0,0,0,0,0.0260797658972776,0.048804615905435,0.0504197724246619,0.06265088083234
"Otu00326",0.624703893178376,3.59591783889605e-05,0.000289345947036752,0.798959565566672,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenella",0,0,0,0,0.00632459748479786,0,0,0,0,0.0118324356673172,0.0200013335733905,0.0331723313941455,0.0355039371888628,0.0268360367115923,0.0134168103898401,0,0,0.0331723313941455,0.0256932919481349,0.032254623442895,0,0,0.0161252143073659,0.0542483707246401,0.048598959594225,0.0502207093697047,0,0,0,0.0194948234947316,0.0467074509873697,0.0392529130545519,0.0360633293559791
"Otu00330",0.0817992474250497,7.76623991790111e-06,0.000128960738556371,0.256131580172554,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_unclassified",0,0,0,0,0.0289868126124024,0.0293299615832089,0.0456228422534398,0,0,0.0141426070706832,0.0272062971645802,0.0426744092675496,0.0431410981008142,0.0417254135699873,0,0,0,0,0,0,0,0,0,0.0289868126124024,0.0429083866174481,0.0340653608675008,0,0,0,0.0214492552468059,0.0346479480985121,0.0325633957875081,0.0536914244047544
"Otu00332",0.322582591748345,0.00675647778732635,0.0210607325622966,0.569457024208814,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenellaceae_unclassified",0,0,0,0,0.0209777155210342,0.0154925531290998,0.0228054852686513,0,0,0,0.00894439117125142,0,0.0134168103898401,0,0,0,0,0,0,0,0.0173213742180269,0,0,0.048598959594225,0.0429083866174481,0.0460597419612265,0,0,0,0.0236665283589545,0.0433725640934211,0.0400106743539889,0.0384802639050308
"Otu00337",0.392254628788413,0.000378104536582296,0.00204412765089804,0.63569134220511,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_unclassified",0.0219106553910847,0.0653151053090716,0.0343578873863,0.0371569006730606,0.0126494479745792,0,0,0,0.0337703044638153,0.0686103625315476,0.0433725640934211,0.0134168103898401,0,0,0,0.0194948234947316,0,0,0,0,0,0.0473463254575795,0.043602804430478,0,0,0,0,0,0.0325633957875081,0.0429083866174481,0,0,0
"Otu00338",0.372220808642696,0.000361643857144752,0.00197053188302495,0.614686940111562,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenella",0,0,0,0,0.0309888263311719,0.0309888263311719,0.0360633293559791,0,0,0,0,0.0154925531290998,0,0,0,0,0,0,0,0,0,0,0.010954670250958,0.040754378260628,0.0389970608926553,0.0417254135699873,0,0,0,0.0154925531290998,0.0447362801022473,0.040754378260628,0.0382192502166353
"Otu00339",0.61206651388457,0.000471719408805564,0.00234805661459744,0.792708830529305,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillales_unclassified","Rhodospirillales_unclassified",0,0,0,0,0.0382192502166353,0.0357847244850008,0.0429083866174481,0,0,0,0,0,0,0,0,0,0,0,0.0141426070706832,0.0204953363762286,0,0,0,0.0549822247594775,0.0498202052314834,0.0510123167792624,0,0,0,0.0240855178070319,0.060700271944094,0.0546165254021509,0.0414847808111334
"Otu00340",0.20010667069102,5.27689475842642e-05,0.000390416190513566,0.425678965694489,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillibacter",0.0044721508622536,0,0,0,0.0204953363762286,0.0178894980130789,0.0204953363762286,0,0,0,0.010954670250958,0.0173213742180269,0.0154925531290998,0.0209777155210342,0,0,0,0,0,0,0,0,0,0.0264606007932277,0.024902372893354,0.0296691465086627,0,0,0,0,0.0400106743539889,0.0382192502166353,0.0405079907960005
"Otu00342",0.0577865027411134,0.000702391004207446,0.0033218799851953,0.214959981234522,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_unclassified",0.0154925531290998,0.0397596885709306,0.0363398019976787,0.0774077405521277,0.0219106553910847,0.0184401339561902,0,0,0.0303361545329774,0.0467074509873697,0.0392529130545519,0.0209777155210342,0.00894439117125142,0,0,0,0,0,0,0,0,0.0223625435843667,0.0253009205357413,0,0,0,0,0,0.0578249528450922,0.0549822247594775,0.0118324356673172,0.0161252143073659,0.00894439117125142
"Otu00345",0.136808790515217,1.09067117272201e-05,0.000142535276583215,0.340637601895099,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0279321120649178,0.0244973475791731,0.0293299615832089,0,0,0,0.0200013335733905,0.0481850221188148,0.0445118880945281,0.0419646697072182,0,0,0,0,0,0,0,0,0,0.0422025726360924,0.0363398019976787,0.0300045018234769,0,0,0,0.0279321120649178,0.0334726512735141,0.0296691465086627,0.0346479480985121
"Otu00350",0.0587439186222052,8.19981574635887e-06,0.000128960738556371,0.215083553897175,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillibacter",0,0,0,0,0.0319428707035388,0.0316280494375717,0.0464925477262967,0,0,0.0118324356673172,0.0260797658972776,0.0357847244850008,0.0360633293559791,0.0384802639050308,0,0,0,0,0,0,0,0,0,0.0219106553910847,0.0360633293559791,0.0306642247754937,0,0.0044721508622536,0,0.0178894980130789,0.0467074509873697,0.048804615905435,0.049618744953486
"Otu00351",0.581347662366695,0.0171449505401703,0.0429866151224561,0.779636787515025,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0141426070706832,0.0204953363762286,0,0,0,0,0.0134168103898401,0,0.0044721508622536,0.0173213742180269,0,0,0.0256932919481349,0.0272062971645802,0,0,0,0,0,0.0409992883336807,0.0467074509873697,0.0422025726360924,0.0148329408825957,0,0,0.0228054852686513,0.0357847244850008,0.0360633293559791,0.0319428707035388
"Otu00352",0.488671268979921,4.1105646351336e-07,3.16056747501384e-05,0.721024558921333,"Bacteria","Tenericutes","Mollicutes","Mollicutes_RF39","Mollicutes_RF39_fa","Mollicutes_RF39_ge",0,0,0,0,0.0296691465086627,0.0352209152714569,0.0303361545329774,0,0,0,0.0232399919966277,0.0426744092675496,0.0402600988152693,0.0433725640934211,0.0178894980130789,0,0,0.0173213742180269,0.0360633293559791,0.0429083866174481,0,0,0,0.0479767183075185,0.0555262761039466,0.0621689374463728,0,0,0,0,0.0134168103898401,0.0223625435843667,0.0148329408825957
"Otu00362",0.762640593414003,0.00993946749156953,0.0280739245068005,0.861508539925771,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Tyzzerella",0,0,0,0,0.0167339815117806,0,0,0.0260797658972776,0,0.0275715906579882,0.0424391451139306,0.0727277048839237,0.0598688592598892,0.0687564170408878,0,0,0,0,0,0,0,0,0,0.0289868126124024,0.0397596885709306,0.0368865420026988,0,0,0,0.00774604415417324,0.0100001666741671,0.0134168103898401,0.0100001666741671
"Otu00366",0.0798454065973202,3.42132653182835e-06,9.02656456575749e-05,0.253454226446539,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenella",0,0,0,0,0.0395071117091088,0.0300045018234769,0.0374253099064661,0,0,0,0.0184401339561902,0.0328692717306667,0.0433725640934211,0.0438318384264956,0,0,0,0,0,0,0,0,0.00894439117125142,0.0442863621627074,0.0471343266405227,0.0456228422534398,0,0,0,0,0.0260797658972776,0.0279321120649178,0.0236665283589545
"Otu00368",0.289729205180094,0.000452264671286753,0.00230122906272377,0.534646959959,"Bacteria","Lentisphaerae","Lentisphaeria","Victivallales","Victivallaceae","Victivallaceae_ge",0,0,0,0,0.0296691465086627,0.0260797658972776,0.0303361545329774,0,0,0,0,0.0118324356673172,0.0189748045654315,0,0,0,0,0,0,0,0,0,0.0134168103898401,0.0639183925482317,0.0565987559118274,0.0569517801235477,0,0,0,0.0219106553910847,0.0573026388566411,0.0605348985018691,0.0382192502166353
"Otu00372",0.749238229441159,0.0183005345546597,0.0455538486036853,0.854156268160266,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenellaceae_unclassified",0,0,0,0,0.0189748045654315,0.0148329408825957,0.0167339815117806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228054852686513,0.0223625435843667,0.0256932919481349,0,0,0,0.0209777155210342,0.0620074615771933,0.0569517801235477,0.0551641689657941
"Otu00374",0.356530926787728,0.0108605795601177,0.0295886655732341,0.597383538346508,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0173213742180269,0,0.0219106553910847,0.0141426070706832,0,0.0167339815117806,0.0328692717306667,0.0417254135699873,0.046276649381921,0.0481850221188148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366141907114439,0.0549822247594775,0.0560650697700086,0.0634460272927429
"Otu00375",0.0890748273029423,0.000190356351349042,0.00114544865333511,0.270349914445772,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillales_unclassified","Rhodospirillales_unclassified",0,0,0,0,0.0549822247594775,0.0438318384264956,0.05002085680577,0.0173213742180269,0,0.0044721508622536,0.00894439117125142,0.0214492552468059,0.0161252143073659,0.0134168103898401,0,0,0,0,0,0,0,0,0,0.0508155670847216,0.0481850221188148,0.0467074509873697,0,0,0,0.0161252143073659,0.0409992883336807,0.0419646697072182,0.0319428707035388
"Otu00376",0.118022327418795,0.00128426304896203,0.00543016821286106,0.312917435148683,"Bacteria","Cyanobacteria","Melainabacteria","Gastranaerophilales","Gastranaerophilales_fa","Gastranaerophilales_ge",0,0,0,0,0.0293299615832089,0.0275715906579882,0.0368865420026988,0,0,0,0,0.0100001666741671,0,0.00774604415417324,0,0,0,0,0,0,0,0,0.00632459748479786,0.0536914244047544,0.05002085680577,0.0565987559118274,0,0,0,0.00894439117125142,0.0178894980130789,0.0209777155210342,0.0282880438419201
"Otu00379",0.353331018356504,0.0019313849335891,0.00750853019125652,0.594902833826522,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_unclassified",0,0,0,0,0.0214492552468059,0.0200013335733905,0.0223625435843667,0,0,0,0,0,0.010954670250958,0.010954670250958,0,0,0,0,0,0,0,0,0.00774604415417324,0.0523689430561941,0.0546165254021509,0.0598688592598892,0,0.010954670250958,0,0.0244973475791731,0.0409992883336807,0.0357847244850008,0.0591953627638885
"Otu00380",0.222031049263439,0.000856505400844765,0.00392517706877204,0.454572444054141,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenella",0,0,0,0,0.0272062971645802,0.0256932919481349,0.0214492552468059,0,0,0.0141426070706832,0.024902372893354,0.0440596848942229,0.046276649381921,0.0490094119674804,0,0,0,0,0,0,0,0,0,0.00632459748479786,0,0.0100001666741671,0,0,0,0.0244973475791731,0.0555262761039466,0.0600360584452784,0.0624906438766066
"Otu00382",0.0684618931535667,1.95513358227035e-05,0.000186469436593355,0.22997878671004,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidales_unclassified","Bacteroidales_unclassified",0,0,0,0,0.0387395224619405,0.0382192502166353,0.0460597419612265,0,0.00774604415417324,0.0173213742180269,0.0189748045654315,0.0456228422534398,0.0445118880945281,0.0498202052314834,0,0,0,0,0,0,0,0,0,0.00632459748479786,0.0275715906579882,0.0219106553910847,0,0,0,0.0173213742180269,0.0405079907960005,0.0387395224619405,0.0352209152714569
"Otu00384",0.519027979589794,0.00026948752778845,0.00152856860024269,0.742081326190367,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_unclassified",0,0,0,0,0.0349356044230547,0.0264606007932277,0.0402600988152693,0,0,0.0173213742180269,0.0289868126124024,0.0591953627638885,0.0593644498379267,0.0651613852024104,0,0,0,0,0,0,0,0,0,0.0167339815117806,0.0214492552468059,0.0293299615832089,0,0,0,0,0.0194948234947316,0,0.0282880438419201
"Otu00389",0.0424613149668171,1.96709087735764e-05,0.000186469436593355,0.211644980234736,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_unclassified",0,0,0,0,0.0382192502166353,0.0417254135699873,0.0560650697700086,0,0,0,0.0264606007932277,0.0405079907960005,0.0368865420026988,0.0387395224619405,0,0,0,0,0,0,0,0,0,0.0161252143073659,0.0189748045654315,0.0279321120649178,0,0.0141426070706832,0,0.0173213742180269,0.0349356044230547,0.0340653608675008,0.0417254135699873
"Otu00391",0.338781017067091,0.0130914311598427,0.0344458949148713,0.579218981243686,"Bacteria","Tenericutes","Mollicutes","DMI","DMI_fa","DMI_ge",0,0,0.0240855178070319,0.0334726512735141,0.0402600988152693,0.0346479480985121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148329408825957,0.0700572930880502,0.0527501654947163,0.0293299615832089,0.0236665283589545,0,0,0,0.0376918113497806,0.0451817298391261,0.0228054852686513,0.0313100670833175,0.010954670250958
"Otu00392",0.102873202239329,0.00938681197518334,0.0268417667976467,0.295386954147784,"Bacteria","Cyanobacteria","Melainabacteria","Gastranaerophilales","Gastranaerophilales_fa","Gastranaerophilales_ge",0,0,0,0,0.0232399919966277,0.0244973475791731,0.0363398019976787,0,0,0,0,0,0.00774604415417324,0,0,0,0,0,0,0,0,0,0,0.0565987559118274,0.0598688592598892,0.0615205041039171,0,0,0,0.0100001666741671,0.0253009205357413,0.0161252143073659,0.0209777155210342
"Otu00394",0.2961307003711,0.0158265549365984,0.0404131956314615,0.539269591202109,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189748045654315,0.0260797658972776,0.0387395224619405,0.0424391451139306,0,0,0,0.0525598986333421,0.048804615905435,0.0469213728378925,0,0,0,0.0204953363762286,0.0343578873863,0.0232399919966277,0.024902372893354
"Otu00395",0.431605801583985,0.00798180004542794,0.0239842826254559,0.667183834416746,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Eggerthellaceae_unclassified",0,0,0,0,0.0473463254575795,0.0551641689657941,0.10516995648639,0,0,0,0.00774604415417324,0.0232399919966277,0.0232399919966277,0.0286395571091107,0,0,0.00774604415417324,0.0118324356673172,0.0204953363762286,0.0126494479745792,0,0,0,0,0,0,0,0,0,0,0.0209777155210342,0.0184401339561902,0.0300045018234769
"Otu00399",0.671428970730213,0.00809378817531328,0.0240382035077974,0.817657680553494,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidia_unclassified","Bacteroidia_unclassified","Bacteroidia_unclassified",0,0,0,0,0.0325633957875081,0.0303361545329774,0.0325633957875081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178894980130789,0.0204953363762286,0.0194948234947316,0,0,0,0.0256932919481349,0.0565987559118274,0.0595330589214635,0.0535044923335179
"Otu00404",0.0997634385746228,9.0678473677133e-06,0.000136060443406085,0.290068485267391,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0379564451883143,0.032254623442895,0.0414847808111334,0,0,0.0178894980130789,0.0264606007932277,0.0331723313941455,0.0400106743539889,0.0337703044638153,0,0,0,0,0,0,0,0,0,0.0293299615832089,0.0240855178070319,0.0349356044230547,0,0,0,0,0.0313100670833175,0.0296691465086627,0.0306642247754937
"Otu00407",0.142261654432426,3.28756571699755e-06,9.02656456575749e-05,0.350338309136082,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_unclassified",0,0,0,0,0.0303361545329774,0.0286395571091107,0.0384802639050308,0,0,0.0167339815117806,0.0253009205357413,0.0469213728378925,0.0469213728378925,0.0546165254021509,0,0,0,0,0,0,0,0,0,0.0494164660809598,0.0508155670847216,0.0555262761039466,0,0,0,0.0161252143073659,0.0389970608926553,0.0352209152714569,0.049618744953486
"Otu00411",0.338412730563749,0.00497340202104022,0.0165461259546146,0.579218981243686,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0355039371888628,0.0349356044230547,0.0300045018234769,0,0,0.0134168103898401,0.0126494479745792,0.0244973475791731,0.0268360367115923,0.0236665283589545,0,0,0,0,0,0,0,0,0,0.0442863621627074,0.0519849353686748,0.0376918113497806,0,0,0,0,0,0,0
